Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
Male,37,8,83652,4,1,0,86969,0
Male,39,5,169180,1,1,1,11369,0
Female,65,15,70647,3,1,0,24068,0
Male,28,19,68617,4,1,0,134131,1
Male,30,15,160887,1,0,0,182730,0
Female,59,5,138874,1,0,1,18116,1
Female,20,4,173302,1,0,0,184759,1
Male,26,3,194444,4,1,1,53453,1
Male,29,1,185092,1,1,1,172309,1
Male,40,5,148537,1,1,0,146436,1
Female,31,8,139066,1,1,0,87622,1
Female,50,16,3531,2,1,0,86925,1
Female,35,13,140415,3,0,1,157927,0
Female,66,6,190138,1,1,1,102920,0
Male,58,18,137301,3,1,1,194706,0
Female,26,0,94311,2,0,1,195350,0
Female,40,19,82124,2,0,1,142183,0
Female,27,14,175861,1,1,1,68251,0
Female,36,17,44069,3,0,1,152480,1
Female,64,2,140596,4,1,0,165074,1
Male,22,17,121907,1,1,0,93274,1
Male,64,1,88074,4,0,0,116181,0
Female,69,9,108345,2,1,1,87674,0
Male,40,10,194175,2,1,0,86963,0
Female,47,2,139175,3,1,1,77925,0
Female,42,6,189653,4,0,1,25360,0
Male,45,7,54203,4,0,1,112379,0
Male,51,18,146162,1,0,1,140167,0
Female,62,17,15915,3,0,0,157919,0
Female,65,12,41477,3,1,1,136818,0
Female,64,12,188059,4,0,0,57565,0
Male,42,18,184310,2,1,1,27456,1
Female,27,11,116740,3,0,0,80982,1
Female,31,16,122217,2,0,1,109242,1
Female,59,11,146101,1,1,1,90239,0
Male,63,12,89067,3,0,0,49959,1
Female,47,11,53520,3,0,0,25058,1
Female,58,18,70053,1,1,0,192564,1
Male,42,13,51464,3,0,1,62672,0
Female,31,6,153033,4,1,1,88391,0
Female,52,12,157907,4,0,1,66849,1
Male,69,5,158797,1,1,0,164560,1
Female,65,18,25357,2,0,0,108563,1
Male,51,18,132316,2,1,0,77192,1
Male,27,3,67952,3,0,1,104391,1
Female,52,18,48061,2,1,1,119615,1
Female,28,8,6490,2,0,0,114594,1
Female,28,15,77219,1,0,1,83509,0
Female,38,3,126305,2,0,1,158047,0
Male,38,5,5839,2,1,1,130555,0
Female,39,7,24992,2,1,0,52392,1
Male,62,15,113154,4,0,0,23305,0
Female,24,4,176010,4,0,0,86215,1
Female,34,9,56249,1,0,1,163033,0
Female,19,12,175807,3,0,0,10228,0
Male,29,13,103313,1,0,0,91179,1
Female,59,6,50734,3,0,1,117864,1
Female,35,19,178152,3,0,1,93544,0
Female,28,5,125626,2,0,1,164546,1
Female,33,6,24260,2,0,1,13979,0
Male,66,4,190679,1,0,0,56343,1
Female,68,17,61852,1,1,1,10739,1
Male,35,11,28380,1,1,1,160630,0
Male,52,5,71257,4,0,1,47817,0
Male,43,0,172263,4,0,1,192871,1
Male,33,3,4930,4,0,1,131124,1
Male,23,18,135425,4,1,1,48154,0
Male,61,11,138904,4,1,0,173344,1
Female,60,14,180626,2,0,0,47339,0
Male,64,2,54017,3,0,0,123591,0
Male,64,19,188370,4,0,0,147666,1
Male,65,7,182461,1,1,1,23185,1
Female,59,10,156597,3,1,1,134914,0
Female,29,15,80630,4,1,1,153644,0
Male,30,8,199283,4,1,0,115784,1
Female,21,2,31280,2,0,1,158641,0
Male,56,4,124130,2,0,1,79753,1
Male,19,19,142312,2,0,1,158591,1
Female,43,13,196164,4,0,1,41953,0
Male,44,14,193923,2,0,0,29804,0
Female,44,5,6544,4,1,1,86286,0
Female,32,3,189053,3,0,1,27275,0
Male,25,7,148404,3,0,1,72068,0
Male,24,18,157908,4,1,0,73344,1
Female,64,4,14388,1,0,1,88284,0
Male,63,12,1694,4,0,1,132750,1
Male,57,15,127727,3,0,1,42601,0
Male,29,0,88202,3,1,1,168647,1
Female,30,12,113057,4,0,1,62705,1
Female,60,10,49294,4,1,1,65221,1
Male,34,7,38769,4,1,1,173441,0
Female,34,7,170492,3,1,0,54617,1
Female,53,13,113289,1,1,0,68315,1
Female,38,12,102885,4,0,1,138240,1
Female,25,2,37855,3,1,1,25317,1
Female,22,3,132532,4,0,0,66109,0
Male,43,19,47646,3,1,0,169390,1
Male,33,14,172324,4,0,0,51239,1
Male,53,14,140907,3,0,0,28082,1
Female,45,12,113947,4,0,1,72520,0
Female,46,8,10910,2,0,1,152151,1
Male,64,9,82757,4,0,1,12884,0
Female,29,11,8463,3,0,1,177419,1
Male,54,13,144408,4,0,1,77787,1
Male,47,0,26534,1,0,0,159812,0
Male,40,13,133441,4,0,0,124297,1
Female,33,13,156453,4,0,0,22815,1
Female,31,7,112296,4,1,0,75177,1
Male,27,15,85094,1,0,0,183963,0
Male,24,13,87905,1,0,1,62566,0
Male,62,0,25407,1,0,0,51968,1
Male,69,15,62552,2,1,0,170985,0
Female,54,17,167011,1,1,1,88440,1
Female,46,6,92303,2,0,1,64860,0
Male,20,14,198648,4,0,1,140134,0
Male,32,16,157242,2,1,1,28462,1
Female,53,18,71908,4,0,1,176554,0
Female,64,12,124506,2,0,0,142410,1
Male,63,8,22369,1,1,1,153854,0
Male,69,14,175616,1,1,1,95609,0
Male,36,2,5900,2,0,0,16614,0
Female,30,0,40733,2,0,0,141813,1
Female,59,15,87236,1,0,1,171282,0
Female,38,7,131661,4,1,1,76269,0
Male,54,12,60044,4,0,0,23944,1
Male,44,7,196383,4,0,1,198063,0
Female,69,16,188998,4,1,1,11806,0
Female,46,13,85553,3,0,1,154357,0
Male,37,6,88435,4,0,1,118874,0
Female,42,14,49008,3,0,1,86993,0
Female,23,15,66794,3,0,0,50126,0
Male,53,18,79134,1,1,0,90123,0
Female,19,5,133938,1,1,1,146929,0
Male,39,0,52890,2,1,1,43792,0
Male,49,11,115259,4,0,0,117978,1
Male,33,17,172576,4,0,0,97684,1
Male,35,15,184446,1,0,0,64361,0
Male,22,11,29404,1,0,1,46322,1
Male,53,19,65223,1,1,0,152980,1
Male,47,12,637,2,0,1,74627,1
Female,62,7,103186,4,0,1,162274,0
Male,36,0,15828,2,0,1,102228,0
Male,40,6,184616,3,1,1,80102,0
Female,51,14,101976,3,0,1,69883,1
Female,30,12,45097,4,0,0,106555,0
Female,60,12,113271,1,0,0,140191,1
Male,46,8,32022,1,0,0,89558,0
Female,53,14,32202,2,0,0,119461,0
Male,39,3,28704,3,1,1,184792,0
Male,69,12,91411,3,0,0,49662,0
Male,69,11,129688,4,0,0,37030,1
Male,64,4,23641,3,0,0,49850,1
Female,53,6,37479,1,0,0,139603,1
Female,26,7,22027,1,0,0,134825,1
Male,56,4,42912,1,1,0,95288,1
Male,68,8,108227,4,0,1,45397,0
Male,36,13,128773,2,1,1,66094,0
Female,55,11,109658,3,1,0,100640,0
Male,23,3,42692,4,0,1,161688,0
Male,69,19,98884,2,0,1,147733,0
Female,64,7,32209,4,1,1,198101,0
Female,32,16,188635,3,0,1,167119,0
Male,37,7,56738,1,1,1,180115,0
Female,26,0,37242,2,1,0,187514,0
Female,49,19,141013,2,0,1,71378,1
Male,21,1,138145,4,0,1,35943,0
Female,67,3,107966,4,1,0,44487,1
Male,35,0,168899,1,0,1,84769,1
Female,22,6,177297,4,1,1,79023,0
Male,37,0,168168,3,1,0,165631,0
Male,40,8,181618,3,0,1,81380,0
Male,28,2,66457,3,1,0,182591,0
Female,54,11,129257,3,1,1,21416,0
Male,39,18,68309,1,1,1,32859,1
Female,21,14,86496,1,1,0,97789,0
Male,46,15,161340,1,1,1,114766,0
Male,61,9,110078,4,1,0,28184,1
Female,51,5,173150,1,0,1,37846,0
Male,30,16,1865,2,1,1,52771,1
Male,59,16,96242,2,1,1,96995,0
Female,26,18,28887,2,0,1,156570,0
Male,59,17,180948,4,0,0,79798,1
Male,48,10,96047,4,0,1,42914,1
Male,24,6,164551,1,1,1,194052,0
Male,21,9,128863,3,0,0,139962,0
Female,36,6,40478,2,1,0,55500,0
Female,59,4,157473,4,1,0,175957,1
Male,47,11,159574,2,1,1,48215,0
Female,48,15,111750,1,1,0,74320,1
Male,52,17,13394,4,0,0,119159,0
Female,38,2,140334,3,1,0,39924,0
Male,48,19,4487,3,1,0,196171,0
Male,36,14,158413,4,1,1,73113,0
Male,48,4,108924,3,1,1,10318,1
Male,49,12,144642,1,1,1,87859,0
Male,19,18,57268,3,1,0,146821,1
Male,69,11,29605,2,0,0,108558,0
Female,27,4,71602,2,0,0,150600,1
Male,19,5,157795,2,1,1,31441,1
Female,19,6,78206,4,1,0,149598,0
Male,41,9,191170,4,1,0,178233,0
Female,34,15,93375,4,1,1,11044,0
Female,49,7,179779,4,1,1,88301,0
Female,33,8,180100,4,0,1,159247,1
Male,33,3,93937,1,1,1,189959,1
Male,63,7,56921,4,0,1,192743,0
Female,56,6,60760,3,0,0,10961,1
Male,48,14,141321,1,0,0,115820,0
Female,60,2,67847,4,0,0,193038,0
Male,41,16,97547,3,0,1,26973,1
Female,18,10,43839,1,1,1,53393,0
Female,28,8,39673,2,1,1,111293,0
Male,38,4,3642,1,1,1,48433,1
Female,21,9,137410,4,1,0,80077,1
Male,24,14,51761,1,0,0,171750,0
Female,43,13,9622,1,0,0,28344,1
Female,64,3,48423,2,1,0,186226,0
Male,67,19,42873,1,0,0,149918,1
Male,29,1,47565,1,1,0,174918,0
Male,48,11,138878,2,0,0,117851,0
Female,34,0,757,4,0,0,80565,0
Male,50,19,152542,3,0,1,68802,1
Female,28,4,6220,1,0,0,26272,1
Female,45,5,108408,2,1,0,189685,1
Male,49,10,91851,1,0,1,99306,0
Male,18,7,185826,4,1,1,136162,0
Female,64,6,93329,4,1,0,23104,0
Female,45,3,127636,2,0,0,156927,0
Male,59,5,153577,3,1,1,178596,0
Male,24,15,28288,3,1,1,131063,0
Male,19,19,74492,1,1,1,76455,0
Male,59,14,19109,2,1,0,52706,0
Male,41,13,134569,3,0,1,44526,0
Female,21,11,57326,4,0,0,150435,0
Female,61,11,9864,3,0,1,193502,0
Female,36,15,87562,2,0,0,59511,1
Female,43,14,74310,4,1,1,66738,0
Male,28,12,119454,1,1,0,89791,1
Male,57,10,21017,4,0,1,11440,0
Male,67,16,132893,3,0,1,119415,1
Female,60,14,50337,3,1,0,130360,1
Female,28,13,176557,3,0,0,185285,1
Male,62,9,83557,1,1,0,10555,1
Male,20,11,187460,3,0,1,117729,0
Female,29,15,10372,2,1,1,87648,0
Female,20,14,100050,1,1,1,136919,0
Male,59,9,93938,4,0,1,11535,0
Male,44,3,71333,3,0,1,156003,0
Female,66,8,16283,2,0,0,129773,0
Male,19,19,40857,2,1,0,54262,0
Male,66,8,51772,1,0,1,101021,1
Male,33,19,190742,2,0,1,34587,0
Female,19,10,95856,1,0,0,109283,0
Female,47,10,162333,1,0,1,174112,0
Female,37,6,188226,1,0,0,55543,1
Female,55,9,6107,4,1,0,99177,0
Female,45,3,35561,4,0,0,167645,0
Female,42,4,166340,2,0,0,80680,1
Female,49,4,162680,4,0,0,129321,0
Male,27,10,13138,1,0,1,198334,1
Male,59,8,168765,1,1,0,142760,0
Male,57,15,124143,4,1,1,123624,0
Male,50,8,152320,2,0,0,93515,1
Male,30,3,18632,1,0,1,41803,1
Male,58,1,47547,4,0,0,157226,1
Male,59,13,12100,3,1,1,127930,0
Female,64,2,47930,2,1,1,33998,0
Female,54,17,197933,2,0,0,139944,1
Male,33,5,53025,2,1,0,15786,0
Male,62,10,78944,3,1,0,69059,1
Female,39,17,181912,1,1,1,104450,1
Male,37,11,150441,2,1,0,166849,0
Male,67,4,149532,4,1,0,83984,0
Female,60,8,91641,2,1,1,196362,0
Male,44,19,96920,4,0,0,37139,0
Female,58,17,132533,2,1,0,190102,1
Male,33,18,42362,4,0,1,164653,0
Female,51,2,28610,4,1,0,37993,1
Female,49,8,104334,4,0,1,52048,0
Female,43,3,152067,3,1,0,153995,0
Male,42,16,7717,3,0,1,154156,0
Female,19,16,64022,3,0,1,93096,1
Male,29,1,184740,1,1,0,163639,1
Male,57,8,51645,4,0,1,29481,0
Male,26,8,29550,1,0,0,107552,1
Male,29,4,134648,3,1,1,21422,0
Female,43,14,40868,4,0,1,77260,1
Female,26,14,98039,1,1,0,78164,1
Male,27,2,177452,3,0,0,65296,1
Male,49,18,136800,1,0,0,37875,1
Female,51,2,32800,1,1,1,27734,0
Male,65,5,10886,3,0,0,61700,1
Female,37,3,178308,4,0,1,23786,0
Male,56,12,45805,2,1,1,134258,0
Male,19,12,32532,2,1,0,64395,1
Female,18,10,112765,1,1,1,125665,1
Male,68,4,28688,1,0,0,97463,0
Female,53,0,142135,1,0,1,74763,0
Male,41,8,23089,4,1,0,97773,1
Male,44,16,187014,1,0,1,112076,0
Male,19,0,182901,1,0,1,45301,0
Female,48,2,181625,1,0,0,126582,0
Male,31,14,33585,3,0,1,69724,0
Male,19,9,190076,2,0,1,68976,0
Male,46,7,2438,2,1,1,31735,0
Male,32,11,93095,3,1,1,110344,0
Female,29,14,154284,4,0,1,93485,0
Female,54,8,181434,4,0,0,30509,0
Male,45,9,148055,4,0,0,104934,0
Female,37,19,14026,3,1,1,176679,0
Male,56,8,120168,2,1,0,185579,1
Male,41,14,50998,2,1,0,123362,1
Male,38,0,186816,1,1,1,62540,0
Female,27,1,57013,2,1,0,182016,1
Female,63,18,51039,4,0,1,49308,0
Female,31,13,180903,4,0,0,153484,1
Female,54,7,165675,1,0,1,197471,0
Female,35,5,198785,1,0,1,111047,1
Female,41,11,106446,2,1,1,168222,1
Female,31,14,98452,1,0,1,199835,1
Female,51,13,144177,1,0,0,85605,1
Female,29,0,67182,3,0,0,172904,1
Male,39,10,52147,2,0,1,129319,0
Female,23,2,75400,4,1,0,133480,0
Female,53,18,46434,3,1,1,79128,0
Female,62,17,26515,4,0,1,91453,0
Female,53,19,58001,1,0,0,133485,1
Female,39,1,189469,1,0,1,17238,0
Female,31,6,192487,4,0,1,111051,1
Female,33,7,148032,3,1,0,134937,1
Female,53,18,109591,3,1,1,70930,1
Female,42,14,45778,3,0,1,146722,0
Female,49,9,162013,1,0,0,128913,1
Female,50,0,95849,2,1,0,178336,0
Male,62,5,103083,1,1,1,134124,1
Male,53,12,172027,4,0,0,190660,1
Female,37,13,101276,3,0,0,27807,0
Female,35,2,56908,2,0,0,166784,0
Male,55,10,195139,3,1,0,195898,1
Female,20,2,186768,1,1,0,168937,1
Male,40,18,149501,2,1,0,100811,0
Male,49,9,94048,2,1,1,11145,0
Male,62,14,145919,1,1,1,122233,0
Male,33,10,178263,3,0,0,196723,1
Male,22,14,34256,3,0,0,147314,0
Female,21,12,127025,3,0,0,154904,1
Male,38,4,159846,1,0,1,69328,1
Female,57,3,127343,4,1,1,89821,1
Female,68,12,9127,4,0,1,57852,1
Male,31,8,118251,3,1,1,11992,0
Male,56,16,159277,2,1,0,46890,0
Female,48,1,81163,4,0,0,104326,0
Male,31,4,189836,3,0,0,170466,0
Male,23,15,118279,4,0,0,135027,0
Female,29,6,101824,3,0,0,120594,1
Female,33,0,38664,4,0,1,191029,1
Male,34,11,56795,4,0,0,75353,0
Female,62,10,121729,2,1,1,33880,0
Male,40,11,163405,2,1,0,95520,0
Male,31,18,36079,4,1,0,38975,1
Male,24,11,84225,3,0,1,145082,1
Female,63,11,24259,2,1,1,194582,0
Female,49,13,26571,1,0,0,130003,1
Female,32,1,51119,2,0,1,177160,0
Female,61,1,8009,4,1,1,132237,0
Female,34,3,110210,4,1,1,50596,0
Male,58,19,61829,1,0,0,50653,1
Male,64,15,38230,2,0,0,116172,0
Male,61,9,111364,4,1,0,173227,0
Male,51,12,56049,1,1,1,147421,0
Female,22,1,101762,1,1,1,33347,0
Male,62,2,123273,3,1,0,79388,1
Female,44,18,119466,2,1,0,72241,0
Male,69,5,167570,2,1,1,64142,1
Female,40,18,119053,2,0,0,154232,0
Female,57,19,159892,4,1,0,75923,0
Male,31,18,171387,1,0,1,56891,0
Male,32,7,95018,3,0,1,115341,0
Male,60,13,32795,2,1,0,156830,0
Male,50,9,113812,3,1,1,12003,0
Female,48,2,85411,3,1,1,166679,1
Male,52,5,39191,1,0,0,48513,1
Male,34,14,185525,2,0,1,126228,1
Female,45,17,12453,3,1,1,100561,0
Male,36,13,120848,2,1,0,35672,1
Male,63,18,181397,2,0,1,51819,0
Male,40,9,180562,2,0,1,115408,1
Male,49,14,114165,3,1,0,172675,1
Male,57,3,49993,1,1,1,126707,1
Female,30,1,110780,1,1,0,117376,0
Male,37,2,45706,3,0,0,118777,0
Male,52,6,173889,4,0,1,124917,0
Male,22,15,195616,2,1,0,199337,0
Male,26,9,91434,2,1,0,181550,0
Male,46,18,186782,1,1,1,91714,0
Female,23,16,50799,3,0,0,93752,0
Male,42,18,119586,3,0,0,83778,1
Female,48,4,60964,4,0,1,139682,0
Female,39,19,184750,4,1,0,128366,1
Male,19,12,97379,1,1,0,148568,0
Male,62,12,191510,4,1,1,138037,0
Male,22,10,109987,4,0,1,38357,1
Male,44,10,61926,3,0,0,56252,0
Female,42,15,3801,3,0,0,172284,0
Male,25,14,172120,4,1,0,15887,1
Male,18,16,40144,1,1,1,93398,0
Male,37,17,94478,4,0,0,175928,0
Male,61,18,141220,1,1,1,16040,0
Male,40,3,112364,4,1,0,154512,0
Male,49,4,82819,3,0,0,138053,0
Female,28,6,150933,3,0,1,122725,0
Female,56,1,192789,1,0,0,38371,0
Male,64,0,153552,4,0,1,160796,1
Male,41,11,18637,4,0,1,77879,0
Male,28,9,44621,1,1,0,148260,1
Female,46,7,191376,4,0,0,109542,0
Male,43,0,47431,2,1,1,69580,0
Female,33,11,99937,3,1,1,55216,0
Male,52,1,56172,3,0,1,32044,0
Male,37,9,25437,1,0,0,20620,1
Male,63,16,139221,4,1,0,30723,0
Male,20,2,145743,1,1,0,51142,0
Female,18,6,23119,2,1,0,51503,1
Female,64,11,177189,4,0,1,171315,1
Male,18,7,147351,2,1,1,173932,0
Male,34,19,68835,1,0,1,145326,0
Female,19,11,135875,3,0,0,165582,1
Female,46,2,60805,2,1,0,112837,0
Female,37,16,18201,4,0,0,79937,1
Female,23,8,28634,1,1,1,173194,0
Male,25,9,145832,1,1,1,95209,1
Female,46,5,141898,1,0,1,170725,0
Male,65,0,86821,3,0,1,184408,0
Female,68,11,45775,1,1,0,161894,1
Female,50,4,126546,1,0,0,82403,1
Female,20,12,114090,3,0,0,56944,1
Female,52,14,74676,1,1,1,46002,1
Female,22,10,6798,1,0,1,27517,1
Male,44,7,197175,2,1,1,87366,0
Male,61,4,77160,1,1,1,20589,0
Female,29,1,77751,3,0,0,70117,1
Female,37,11,182482,2,1,0,137340,1
Male,62,1,40888,1,0,1,69264,0
Female,37,15,49047,3,1,0,44830,0
Female,26,2,109640,4,0,1,69544,0
Male,56,9,102614,1,1,1,14627,0
Female,21,18,45955,4,1,1,135894,0
Female,68,7,133054,2,0,1,128159,1
Male,36,6,164936,3,0,1,121446,1
Male,55,0,121298,2,0,0,166526,1
Male,44,11,85490,4,0,0,81634,0
Female,62,4,39265,4,0,0,173301,0
Male,60,15,46313,4,0,0,112111,1
Male,30,3,44350,3,0,0,113040,0
Male,30,16,146450,4,0,0,31341,0
Male,39,1,109168,4,0,1,25375,1
Male,45,11,27924,3,1,1,105642,1
Male,69,0,82593,4,0,0,193569,1
Female,64,11,117490,1,1,1,190812,1
Female,62,11,7312,4,0,1,75627,0
Male,39,11,30353,3,0,1,125145,0
Male,60,18,113744,4,1,0,72515,1
Male,36,16,16192,3,1,0,11884,1
Female,25,19,148522,4,0,0,88968,0
Female,69,10,136504,1,1,1,122586,1
Female,25,12,188297,3,0,0,95041,1
Female,59,7,96548,3,1,0,89738,0
Female,43,9,98991,3,0,0,85767,1
Female,65,7,78711,3,1,1,115946,0
Female,68,19,196676,4,0,0,50720,0
Female,43,7,141367,4,1,0,19595,1
Female,40,8,6774,1,0,0,95623,0
Male,60,6,115107,1,1,1,175821,0
Male,30,13,143262,4,0,0,23918,1
Male,45,1,162358,2,0,0,138660,1
Male,26,10,72427,3,0,1,39984,0
Female,37,7,87513,4,1,0,118288,0
Female,36,12,64014,1,1,0,25813,0
Male,65,14,55256,3,1,0,145538,0
Female,56,2,98743,1,1,0,44999,0
Male,68,13,189702,2,1,1,68115,0
Female,29,14,91190,3,0,1,182236,0
Male,32,1,193843,2,1,1,118715,0
Female,48,18,51715,2,0,0,100333,0
Female,31,11,7466,2,0,0,29699,0
Male,28,19,17637,4,0,0,152553,1
Female,43,3,130424,1,0,0,93518,1
Male,59,2,68745,3,0,1,172406,0
Male,44,4,36317,4,1,0,128950,1
Male,28,2,180838,1,0,1,93462,1
Male,55,14,134150,4,1,0,149405,0
Female,51,18,158371,1,0,0,89996,0
Female,60,1,3543,3,0,1,75625,0
Female,36,11,122790,3,1,0,30790,1
Male,23,4,51052,3,1,0,146562,0
Female,63,16,22064,3,0,0,58055,1
Male,69,13,72287,1,0,0,118759,1
Female,55,9,80442,4,0,1,128394,1
Female,66,2,120550,3,1,0,108163,1
Female,59,3,14425,3,1,1,158665,1
Male,45,5,51481,3,0,1,178818,0
Female,18,15,77347,2,1,0,45992,0
Female,52,6,72317,3,1,0,47624,0
Male,57,14,50530,3,1,1,99713,0
Female,25,19,81099,1,1,1,163695,0
Male,69,10,25888,2,1,0,101471,1
Female,64,0,158563,1,1,0,141220,1
Male,24,4,163424,4,1,1,156335,0
Male,28,12,152748,2,0,0,34449,1
Female,56,13,65836,1,1,0,140670,1
Male,21,8,168535,1,1,1,137690,0
Male,42,16,110478,4,0,0,107138,0
Male,29,14,48990,4,1,1,191649,1
Male,43,6,86544,3,1,0,126405,1
Male,55,11,63627,3,1,1,52314,0
Male,63,5,151293,2,1,1,154610,1
Female,29,15,128345,2,0,1,192859,0
Male,60,4,72843,4,1,1,77899,0
Male,68,8,182385,2,0,1,37508,1
Female,54,13,29251,3,1,0,78643,0
Female,63,7,177658,4,1,0,146700,0
Female,41,13,74418,1,1,1,126189,1
Female,33,11,184956,4,1,1,51409,0
Female,30,9,52620,2,0,1,25180,0
Female,42,19,10040,3,0,1,153449,0
Female,69,19,176950,3,0,1,53548,0
Male,21,12,137041,1,0,0,137151,1
Male,28,18,13162,1,0,1,134323,0
Female,49,14,65435,4,1,0,65003,1
Male,66,7,118504,3,0,1,193172,0
Male,24,9,74667,1,0,1,30319,1
Male,63,2,128658,1,1,0,171757,1
Female,28,2,5037,4,0,1,124637,0
Female,45,4,60526,4,1,1,33214,1
Male,58,15,87914,3,0,0,62861,0
Female,40,16,145765,2,1,0,136122,1
Male,62,5,92162,2,0,1,106649,1
Male,40,19,59090,3,1,0,59655,1
Male,67,19,133523,2,0,1,198175,1
Male,45,15,65560,3,0,0,129739,0
Female,60,1,137034,3,1,1,111401,0
Female,64,19,89552,1,1,0,121892,0
Female,43,14,16444,2,1,1,19657,1
Male,42,17,40443,3,0,0,145592,1
Female,46,0,147578,2,1,0,126585,0
Male,36,18,169456,2,0,1,177556,0
Female,50,11,97229,4,1,1,39577,0
Male,53,7,112314,2,0,1,188671,0
Male,31,5,24248,3,1,0,40558,0
Male,31,11,177234,1,1,1,117146,1
Female,52,6,173762,2,0,1,142282,1
Female,47,17,127521,3,1,0,73807,1
Female,45,13,68008,4,1,0,194044,1
Female,34,7,60309,2,1,1,125056,0
Male,20,19,43237,1,0,1,184376,1
Female,33,13,126967,2,0,0,108235,1
Female,63,4,166804,3,1,0,12843,0
Male,47,8,8104,2,1,1,29834,0
Male,69,7,83230,2,0,0,103263,1
Male,46,1,90266,4,0,0,193742,1
Female,62,15,34980,2,1,1,120850,0
Male,32,12,74990,1,0,1,93064,1
Male,63,6,170632,2,1,1,62278,0
Male,42,15,9554,4,1,0,50428,1
Female,68,6,91049,3,0,1,75553,1
Male,55,13,177059,2,0,0,121924,1
Female,59,13,162057,2,0,0,81535,1
Female,64,11,48167,4,0,0,186458,0
Male,69,0,171500,4,0,0,133825,0
Male,55,0,67238,4,0,1,175127,0
Female,40,11,193795,2,0,0,157723,1
Male,42,19,17038,1,0,1,43202,1
Male,59,14,153291,4,1,0,192259,0
Female,24,3,135343,3,1,0,176337,1
Female,39,6,27397,2,0,1,49208,0
Male,34,15,74491,3,1,1,48805,0
Female,35,2,29602,3,1,1,181646,0
Male,66,6,54471,1,1,1,62360,0
Male,58,5,193222,3,1,1,117214,0
Male,27,15,175299,4,1,1,186010,0
Female,27,7,97081,4,0,0,189596,0
Male,24,5,23116,2,0,1,188587,0
Male,65,9,6674,1,0,0,120168,1
Male,67,15,148541,1,0,0,100852,1
Female,55,10,5446,3,0,1,81231,0
Female,44,12,124809,1,0,0,89414,1
Female,69,5,20760,3,1,0,116264,1
Female,50,0,1963,3,0,1,14886,1
Female,18,18,108281,1,1,1,13771,1
Male,61,11,158334,2,0,0,106183,0
Female,51,5,5177,3,1,1,69070,1
Female,21,17,11160,4,1,1,130711,0
Female,34,12,102876,4,0,0,179744,0
Male,21,6,7543,1,0,1,56686,0
Female,60,12,107211,1,0,1,57193,1
Female,43,7,39278,3,0,1,90630,0
Male,21,16,160679,3,1,0,101210,0
Female,18,8,148293,4,0,0,135501,1
Male,24,19,134395,3,0,1,54765,1
Male,47,12,52105,4,1,1,187418,1
Male,67,1,76151,3,1,1,135890,0
Male,26,3,66968,2,0,0,103095,1
Male,52,1,154310,2,0,0,165559,0
Female,25,3,63830,4,1,1,136584,0
Male,41,17,73967,2,0,1,93764,0
Male,36,4,139402,2,1,0,144996,1
Female,53,18,175225,1,1,1,140530,0
Male,67,9,8611,3,0,1,58469,0
Female,69,17,13872,1,1,0,187010,0
Female,60,9,49455,4,0,1,162337,1
Female,44,4,34930,1,0,1,26918,1
Male,49,16,72022,4,0,0,50345,0
Male,31,12,62714,2,1,1,149548,0
Male,35,16,124906,1,0,0,50755,1
Female,45,8,179788,2,0,0,20861,1
Male,46,11,108722,3,1,0,101241,1
Male,33,13,66704,2,0,1,116999,0
Male,52,13,415,3,0,1,181776,0
Female,64,7,76441,2,0,1,170911,0
Female,48,4,111736,1,1,1,67405,0
Male,21,18,70779,1,1,0,97781,0
Male,54,13,88444,2,0,0,64353,0
Male,34,8,104448,4,0,0,28767,1
Male,56,6,9888,4,0,1,67554,1
Female,65,7,176371,3,1,0,135274,1
Female,63,13,124790,3,0,0,122619,1
Female,43,13,58765,2,0,1,149640,1
Female,65,10,193786,1,0,1,183217,0
Male,56,13,15935,3,1,0,168927,1
Male,58,7,73002,2,1,1,131652,0
Male,21,2,80631,3,1,1,115366,0
Female,47,17,1320,1,1,1,62650,1
Male,47,2,46032,3,1,0,155451,1
Female,39,12,77763,2,0,0,78383,0
Female,28,11,148979,3,0,0,99578,1
Male,19,14,38002,4,0,0,164902,1
Male,61,17,175910,3,0,0,165539,0
Male,29,4,38912,1,1,0,199202,1
Female,47,6,552,1,1,0,174572,0
Male,53,10,20140,1,0,0,64215,1
Female,35,10,85591,1,1,1,71212,0
Male,43,14,179809,2,0,1,115617,0
Female,24,9,33367,3,1,0,164692,1
Female,18,14,24061,3,0,1,55577,0
Male,43,12,96590,3,0,1,110462,0
Female,40,13,42124,3,0,0,128352,0
Female,43,16,176710,2,1,0,69999,1
Male,62,12,133054,1,0,0,133958,0
Female,23,9,116322,3,0,1,165267,1
Male,23,0,106134,3,1,1,185326,1
Female,61,0,35765,1,0,0,74383,1
Male,25,14,82606,4,1,0,169294,1
Male,41,15,96422,4,1,1,145691,0
Female,39,11,109910,1,1,0,126881,1
Female,36,5,54681,3,0,0,42287,0
Female,54,5,194304,1,1,1,68928,0
Female,35,11,62349,3,1,1,139895,0
Female,48,14,100063,3,1,0,193230,0
Male,54,3,63474,4,0,1,30428,0
Female,47,3,160585,4,1,1,152678,0
Male,59,1,22592,3,0,0,61138,1
Male,50,11,112196,3,1,0,135606,0
Female,27,6,23618,3,1,0,99393,0
Male,54,19,51632,4,0,0,28132,0
